track_id,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4TPVLeEWGTnNSwORbNmR13,"Friend Of Mine","Soul Of A Woman","Kelly Price",1998-01-01,329293,0,false,jmlemmon,2020-09-19T18:38:56Z,"r&b","Island Records",0.587,0.559,10,-7.133,0,0.0556,0.0931,0,0.108,0.482,119.537,4
spotify:track:34D19QbdMD2SL1pivaJzRX,"Turn It Up / Fire It Up - Remix","Can't Hardly Wait","Busta Rhymes",1998-05-26,237906,32,false,jmlemmon,2020-09-19T18:38:56Z,"east coast hip hop","Elektra Records",0.817,0.84,2,-8.598,1,0.0922,0.00506,0.00034,0.288,0.89,104.295,4
spotify:track:5K7AMlpc4796JRWXb26nCV,"I'll Be","Misguided Roses","Edwin McCain",1997,266533,75,false,jmlemmon,2020-09-19T18:38:56Z,"","Rhino Atlantic",0.371,0.609,11,-5.524,1,0.0295,0.386,0,0.104,0.426,136.526,3
spotify:track:4Fpsa3pYc3gozrxHRRPvR6,"Ray of Light","Ray of Light","Madonna",1998-03-03,322000,63,false,jmlemmon,2020-09-19T18:38:56Z,"","Warner Records/Maverick",0.57,0.907,3,-7.822,1,0.0302,0.00111,0.618,0.0642,0.7,127.183,4
spotify:track:6OjNPVvUKWvXdZhlUnufEI,"Touch It","RNB Fri Yay","Monifah",2019-10-18,285826,0,true,jmlemmon,2020-09-19T18:38:56Z,"new jack swing","UME - Global Clearing House",0.863,0.476,8,-10.02,0,0.0931,0.0314,0.0509,0.0706,0.793,115.459,4
spotify:track:3MbBa8FMMgp9D39s7Cozl9,"Money, Power & Respect (feat. DMX & Lil' Kim)","Money, Power & Respect","The LOX;DMX;Lil' Kim",1998-01-13,270493,54,true,jmlemmon,2020-09-19T18:38:56Z,"east coast hip hop,hardcore hip hop,old school hip hop","Bad Boy Records",0.706,0.747,9,-3.901,0,0.286,0.00533,0,0.204,0.505,95.547,4
spotify:track:21vIZuuXAcs2fk2Lo2Ne8B,"Bitter Sweet Symphony","Urban Hymns (Super Deluxe / Remastered 2016)","The Verve",1997-09-29,357266,0,false,jmlemmon,2020-09-19T18:38:56Z,"britpop,shoegaze","Universal Music Group",0.352,0.916,9,-5.967,1,0.0567,0.0314,0,0.468,0.494,171.132,4
spotify:track:2cZuNzaAGNFozlZTxSDU1g,"Dangerous","When Disaster Strikes...","Busta Rhymes",1997,217640,49,true,jmlemmon,2020-09-19T18:38:56Z,"east coast hip hop","Rhino/Elektra",0.913,0.6,11,-8.446,0,0.202,0.0096,0,0.117,0.764,103.268,4
spotify:track:5qGwqO0lkbBXw4xNfzT7SF,"Spice Up Your Life","Spiceworld","Spice Girls",1997-01-01,173666,67,false,jmlemmon,2020-09-19T18:38:56Z,"","Virgin Records",0.555,0.993,1,-5.067,1,0.0462,0.0106,0.0318,0.403,0.683,124.018,4
spotify:track:0eeYMu1A61fdRREKd8LjAl,"Because Of You - Original Version","The Collection","98º",2002-05-07,296346,32,false,jmlemmon,2020-09-19T18:38:56Z,"","Universal Records",0.732,0.65,0,-6.139,1,0.0254,0.282,0,0.113,0.54,104.486,4
spotify:track:4t382gfo1uFuwHQovKyhtK,"The Mummers' Dance","The Book of Secrets","Loreena McKennitt",1997-03-07,364477,0,false,jmlemmon,2020-09-19T18:38:56Z,"celtic,new age,medieval","Quinlan Road",0.541,0.413,0,-13.158,0,0.0304,0.32,0.122,0.0985,0.293,120.299,4
spotify:track:2NCKTTzkAhPLrnu8lOOiTO,"All Cried Out","Pure... 90s R&B","Allure",2014-03-24,268626,41,false,jmlemmon,2020-09-19T18:38:56Z,"","Sony Music Entertainment",0.596,0.541,1,-6.689,1,0.0251,0.117,0,0.0942,0.179,139.821,4
spotify:track:3GKL13lkM5nRc4zC1lIOrR,"Still Not a Player (feat. Joe) - Radio Version","Capital Punishment","Big Pun;Joe",1998-04-28,236800,71,false,jmlemmon,2020-09-19T18:38:56Z,"east coast hip hop,old school hip hop,hardcore hip hop,r&b,quiet storm","LOUD Records",0.9,0.62,4,-6.518,0,0.312,0.2,0.00156,0.0647,0.867,94.121,4
spotify:track:7tjbm60E0t7SerbiG61cce,"Love You Down","Ready for the World","INOJ",1999,262291,1,false,jmlemmon,2020-09-19T18:38:56Z,"miami bass","INOJ",0.765,0.48,8,-7.896,1,0.0448,0.0434,0.0147,0.0687,0.641,134.035,4
spotify:track:3dSGqXMll4UJUohLANG0ce,"Do For Love","R U Still Down? [Remember Me]","2Pac",1997-01-01,281600,0,true,jmlemmon,2020-09-19T18:38:56Z,"old school hip hop,gangster rap,west coast hip hop,g-funk,hip hop","Universal Music Group",0.861,0.638,10,-3.878,0,0.323,0.0516,0.00224,0.065,0.765,95.012,4
spotify:track:0tVDfAiHDgvRyXuVike1Ju,"Raise the Roof","Changin' the Game","Luke;No Good But So Good",1997,29688,0,true,jmlemmon,2020-09-19T18:38:56Z,"miami bass,baltimore club,new orleans bounce","Luke Records",0.709,0.504,11,-17.387,1,0.202,0.0661,0,0.36,0.942,142.544,4
spotify:track:0zLMsK6UeAP4KrbekFbHvC,"Heaven","Nu Flavor","Nu Flavor;Steve McDonald",1997,298133,44,false,jmlemmon,2020-09-19T18:38:56Z,"celtic","Rhino/Warner Records",0.637,0.406,6,-12.1,1,0.0235,0.844,0.000176,0.0875,0.35,96.178,4
spotify:track:0zSaR3TpVlqfQzbSCbhWfU,"The Party Continues (feat. Da Brat & Usher) - Video Version","Life In 1472 (The Original Soundtrack)","Jermaine Dupri;Da Brat;USHER",1998-07-17,242666,27,false,jmlemmon,2020-09-19T18:38:56Z,"southern hip hop,g-funk,r&b","So So Def",0.898,0.495,1,-11.679,1,0.226,0.033,0,0.275,0.633,101.072,4
spotify:track:08bn759cPYICtUPoYx29P0,"Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Missy Elliott;Da Brat",1997,257466,56,true,jmlemmon,2020-09-19T18:38:56Z,"hip hop,g-funk","Atlantic Records/ATG",0.874,0.498,8,-9.108,1,0.233,0.00791,0.00375,0.102,0.599,81.997,4
spotify:track:3pi27Gt4NetgWmEMFOCjBQ,"A Rose Is Still a Rose","A Rose Is Still A Rose","Aretha Franklin",1998-03-10,266666,43,false,jmlemmon,2020-09-19T18:38:56Z,"soul,motown,classic soul","Arista",0.631,0.793,8,-7.551,0,0.251,0.212,0,0.0441,0.826,175.814,4
spotify:track:6hMF0kSVrGnbzZp7zrorkL,"Father","Phenomenon","LL COOL J",1997-10-14,284666,0,true,jmlemmon,2020-09-19T18:38:56Z,"old school hip hop,east coast hip hop","Universal Music Group",0.754,0.519,7,-10.928,0,0.241,0.0486,0.074,0.158,0.608,98.825,4
spotify:track:4DDhR1Zd6WYbNiCd13Uu4i,"Thinkin' Bout It","The Best of Gerald Levert","Gerald Levert",2010-08-29,391040,38,false,jmlemmon,2020-09-19T18:38:56Z,"quiet storm","Rhino Atlantic",0.738,0.659,1,-5.193,1,0.0653,0.0979,0,0.252,0.373,116.485,4
spotify:track:51QxenFmXlJXUN9mpvxlaL,"Nobody's Supposed to Be Here","One Wish","Deborah Cox",1998-09-17,262333,59,false,jmlemmon,2020-09-19T18:38:56Z,"quiet storm","Arista",0.662,0.531,8,-5.3,1,0.0361,0.202,0.0000116,0.595,0.399,119.957,4
spotify:track:6I3LsZncKrJG9mwv12FCEg,"Westside","They Never Saw Me Coming","TQ",1998-11-03,304733,53,true,jmlemmon,2020-09-19T18:38:56Z,"","Epic",0.685,0.62,4,-6.665,0,0.0406,0.19,0,0.158,0.372,82.52,4
spotify:track:2goLsvvODILDzeeiT4dAoR,"Believe","Believe","Cher",1998,239026,82,false,jmlemmon,2020-09-19T18:41:12Z,"","Warner Records",0.652,0.917,6,-6.72,1,0.0548,0.0082,0,0.0509,0.459,132.975,4
spotify:track:0x71Ua6hHfdKWgk4XPmNn6,"No Scrubs","Now & Forever - The Hits","TLC",2003-09-30,218026,49,false,jmlemmon,2020-09-19T18:41:12Z,"","Arista",0.799,0.642,8,-5.523,0,0.13,0.0463,0,0.0616,0.536,92.907,4
spotify:track:3EIzVtVW78E6qJqYTa0WUx,"Heartbreak Hotel (feat. Faith Evans & Kelly Price)","Whitney The Greatest Hits","Whitney Houston;Faith Evans;Kelly Price",2000-05-16,245266,0,false,jmlemmon,2020-09-19T18:41:12Z,"r&b","Arista",0.717,0.54,3,-7.496,0,0.0689,0.046,0,0.0264,0.667,133.809,4
spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,"...Baby One More Time","...Baby One More Time (Digital Deluxe Version)","Britney Spears",1999-01-12,211066,85,false,jmlemmon,2020-09-19T18:41:12Z,"pop","Jive",0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,4
spotify:track:75fuzn623bYyKISKlFHdCw,"Kiss Me","6 PICKS: Essential Radio Hits EP","Sixpence None The Richer",2009-02-03,205239,0,false,jmlemmon,2020-09-19T18:41:12Z,"","Squint/Word",0.529,0.741,3,-5.661,1,0.0268,0.116,0.00000122,0.0736,0.455,100.008,4
spotify:track:4gW7mm93XKmqdPduQ3bpqS,"Genie In A Bottle (Album Version)","Come On Over Baby/Genie In A Bottle","Christina Aguilera",2001-11-20,217893,0,false,jmlemmon,2020-09-19T18:41:12Z,"","RCA Records Label",0.618,0.794,1,-6.985,1,0.126,0.173,0.000226,0.144,0.928,175.822,4
spotify:track:6Neq7tjnknt4URNI8txFL4,"Every Morning - Remastered","The Best Of Sugar Ray","Sugar Ray",2005-06-17,220200,54,false,jmlemmon,2020-09-19T18:41:12Z,"","RT Industries",0.829,0.674,8,-4.493,1,0.0362,0.0838,0.00174,0.102,0.974,109.917,4
spotify:track:0Ph6L4l8dYUuXFmb71Ajnd,"Livin' la Vida Loca","Ricky Martin","Ricky Martin",1999,243160,78,false,jmlemmon,2020-09-19T18:41:12Z,"latin pop","C2Records/Columbia",0.425,0.954,1,-3.756,0,0.0476,0.00414,0,0.0555,0.933,178.043,4
spotify:track:4VSyH8AkIt3kaR5xIPFVVi,"Where My Girls At","702","702",1999-01-01,166693,61,false,jmlemmon,2020-09-19T18:41:12Z,"r&b","Motown",0.705,0.725,4,-7.435,1,0.0506,0.0352,0.0149,0.194,0.76,92.186,4
spotify:track:1EQgbMBc304Ss86dXBulJA,"If You Had My Love","On The 6","Jennifer Lopez",1999-06-28,266000,0,false,jmlemmon,2020-09-19T18:41:12Z,"","Work",0.68,0.625,11,-7,0,0.0353,0.0645,0.0000581,0.109,0.814,94.02,4
spotify:track:0eG5CqXwJpa5MBjYyg1lRm,"Slide","Greatest Hits Volume One - The Singles","The Goo Goo Dolls",2007-11-06,213200,52,false,jmlemmon,2020-09-19T18:41:12Z,"","Warner Records",0.371,0.845,8,-4.199,1,0.0399,0.00753,0,0.0556,0.471,112.198,4
spotify:track:6e40mgJiCid5HRAGrbpGA6,"I Want It That Way","The Hits--Chapter One","Backstreet Boys",2001-10-23,213600,67,false,jmlemmon,2020-09-19T18:41:12Z,"","Jive",0.689,0.702,6,-5.642,0,0.0261,0.216,0,0.159,0.484,99.031,4
spotify:track:02nsNxmxmRKR4Tbv3Fcbfh,"I'm Your Angel","The Essential Celine Dion","Céline Dion;R. Kelly",2011-09-13,330066,0,false,jmlemmon,2020-09-19T18:41:12Z,"variété française,r&b","Legacy/Columbia",0.604,0.514,0,-7.381,1,0.029,0.682,0,0.231,0.261,112.689,4
spotify:track:19fm0eNKTeg1JbHCHwPhLe,"All Star","All Star Smash Hits","Smash Mouth",2005-01-01,200560,45,false,jmlemmon,2020-09-19T18:41:12Z,"","Interscope",0.73,0.863,11,-5.876,1,0.0313,0.0399,0,0.0818,0.77,104.018,4
spotify:track:0LUT6tGAPHda6esgouKDmi,"Angel","Surfacing","Sarah McLachlan",1997,270400,0,false,jmlemmon,2020-09-19T18:41:12Z,"","Arista",0.532,0.0744,1,-16.092,1,0.0355,0.949,0.0000122,0.106,0.125,117.131,3
spotify:track:3i3GeK0qLQybu4ah42YmCY,"Smooth (feat. Rob Thomas)","Ultimate Santana","Santana;Rob Thomas",2007-09-25,295986,50,false,jmlemmon,2020-09-19T18:41:12Z,"","Arista",0.612,0.924,9,-3.877,1,0.0316,0.159,0.0000434,0.103,0.96,115.953,4
spotify:track:0BUoLE4o9eVahDHvTqak67,"Unpretty","Fanmail","TLC",1999-02-23,278066,63,false,jmlemmon,2020-09-19T18:41:12Z,"","Arista/LaFace Records",0.648,0.622,7,-6.063,1,0.0428,0.00152,0.0000597,0.109,0.51,88.684,4
spotify:track:027puauDjNWo1YQsvtqu1t,"Bills, Bills, Bills","Bills, Bills, Bills","Destiny's Child",1999-06-15,254533,36,false,jmlemmon,2020-09-19T18:41:12Z,"","Columbia",0.845,0.572,11,-5.1,0,0.17,0.114,0,0.0838,0.458,127.68,4
spotify:track:2hdhm6piUJnmKXmEmskXCg,"Save Tonight","Desireless","Eagle-Eye Cherry",1997-01-01,242733,1,false,jmlemmon,2020-09-19T18:41:12Z,"","Polydor",0.545,0.699,0,-8.76,1,0.0338,0.0000944,0.0000579,0.12,0.6,119.589,4
spotify:track:28Dm6CL7cbB5hv8BLNLHJH,"Last Kiss","rearviewmirror (greatest hits 1991-2003)","Pearl Jam",2004,196666,0,false,jmlemmon,2020-09-19T18:41:12Z,"grunge,rock,post-grunge","Epic",0.618,0.741,7,-5.18,1,0.0277,0.336,0,0.103,0.722,112.029,4
spotify:track:3hlhefxgyp4MDnN6C2dQ5H,"All I Have to Give","Backstreet Boys","Backstreet Boys",1996,276573,59,false,jmlemmon,2020-09-19T18:41:12Z,"","Jive",0.731,0.574,1,-7.114,1,0.029,0.0648,0,0.0675,0.393,95.995,4
spotify:track:2bbeNsFmjZqdoDhjLsKNWe,"Bailamos","Enrique","Enrique Iglesias",1999-11-23,214066,58,false,jmlemmon,2020-09-19T18:41:12Z,"latin pop,latin","Interscope",0.627,0.888,9,-4.523,0,0.0388,0.0528,0.00237,0.136,0.591,99.905,4
spotify:track:0FpLfrOyHblbDlHUsrPN1N,"What's It Gonna Be?! (feat. Janet Jackson)","Extinction Level Event: The Final World Front","Busta Rhymes;Janet Jackson",1998,324400,55,true,jmlemmon,2020-09-19T18:41:12Z,"east coast hip hop,new jack swing","Rhino/Elektra",0.797,0.934,1,-4.507,1,0.0926,0.204,0,0.119,0.519,116.438,4
spotify:track:1byBSRxYEiQ5Hb5hEY0vG5,"What It's Like [Amended Version]","Whitey Ford Sings The Blues [Amended]","Everlast",1998-09-08,304306,0,false,jmlemmon,2020-09-19T18:41:12Z,"","Rhino",0.652,0.584,0,-6.703,1,0.0269,0.0916,0.00686,0.114,0.417,85.191,4
spotify:track:0n0eMsX7WgEtc7dlscbuKU,"Fly Away","Greatest Hits","Lenny Kravitz",2000,221893,53,false,jmlemmon,2020-09-19T18:41:12Z,"","Virgin Records",0.597,0.868,7,-5.095,1,0.0526,0.0212,0,0.664,0.709,160.021,4
spotify:track:6NcHJ23mLQKnVxQcOmT7JW,"Someday - Remastered","The Best Of Sugar Ray","Sugar Ray",2005-06-17,243333,53,false,jmlemmon,2020-09-19T18:41:12Z,"","RT Industries",0.743,0.67,1,-4.547,0,0.0293,0.0108,0.0702,0.22,0.934,110.832,4
spotify:track:0KvLsZYwodakWxOQUYAR5I,"That Don't Impress Me Much","Come On Over","Shania Twain",1997,238706,0,false,jmlemmon,2020-09-19T18:41:12Z,"country","Strategic Marketing",0.745,0.869,10,-4.828,0,0.0574,0.153,0,0.139,0.963,125.005,5
spotify:track:5AMvBCtX2rspUdoeJ9IsPN,"Wild Wild West (feat. Dru Hill & Kool Mo Dee)","Willennium","Will Smith;Dru Hill;Kool Moe Dee",1999-11-16,268453,55,false,jmlemmon,2020-09-19T18:41:12Z,"quiet storm,r&b,old school hip hop,new jack swing,east coast hip hop","Columbia",0.861,0.597,10,-7.221,0,0.162,0.0983,0,0.176,0.694,107.016,4
spotify:track:0jsANwwkkHyyeNyuTFq2XO,"Heartbreaker (feat. JAY-Z)","Rainbow","Mariah Carey;JAŸ-Z",1999-11-02,285462,64,false,jmlemmon,2020-09-19T18:41:12Z,"christmas,hip hop,east coast hip hop,rap","Columbia",0.524,0.816,1,-5.872,1,0.37,0.383,0,0.349,0.789,200.031,4
spotify:track:0lAfiQigXDbf9mb2ziefPz,"I Still Believe","I Still Believe","Mariah Carey",1999-02-05,234493,0,false,jmlemmon,2020-09-19T18:41:12Z,"christmas","Columbia",0.545,0.521,7,-7.652,1,0.0301,0.183,0,0.0987,0.176,59.006,4
spotify:track:7EEdDKopE2INq8y1sOZuhU,"The Hardest Thing","The Collection","98º",2002-01-01,274093,0,false,jmlemmon,2020-09-19T18:41:12Z,"","Universal/Mercury",0.721,0.507,10,-7.022,1,0.0295,0.173,0,0.0696,0.519,87.986,4
spotify:track:7uYroF9RRrhRJBrigRvB6H,"Summer Girls","LFO","LFO",1999-08-10,257333,59,false,jmlemmon,2020-09-19T18:41:12Z,"","Arista",0.814,0.808,7,-5.034,1,0.155,0.161,0,0.0616,0.738,99.816,4
spotify:track:4LGMSdeKOUoy5Wf75Je0Hl,"Can I Get A...","Vol.2... Hard Knock Life","JAŸ-Z;Amil;Ja Rule",1998-11-29,309773,61,true,jmlemmon,2020-09-19T18:41:12Z,"hip hop,east coast hip hop,rap","Roc Nation / Jay-Z",0.792,0.694,8,-8.496,0,0.33,0.0619,0.0000232,0.25,0.804,177.094,4
spotify:track:6gkD0tbTaBy9t6meSK4aIL,"Jumper","Rhino Hi-Five: Third Eye Blind","Third Eye Blind",2005,272173,0,false,jmlemmon,2020-09-19T18:41:12Z,"","Rhino/Elektra",0.609,0.542,0,-9.227,1,0.0304,0.0123,0.0017,0.29,0.632,91.066,4
spotify:track:2bZfoRmADhlF5gMCSZ4pDS,"Doo Wop (That Thing)","The Miseducation of Lauryn Hill","Ms. Lauryn Hill",1998-08-25,320266,0,false,jmlemmon,2020-09-19T18:41:12Z,"neo soul","Ruffhouse",0.535,0.505,2,-8.926,0,0.245,0.0393,0,0.0923,0.495,99.935,4
spotify:track:3vJG33adGD5Z39Gb6Cnevi,"Mambo No. 5 (A Little Bit of...)","A Little Bit Of Mambo","Lou Bega",1999,219666,0,false,jmlemmon,2020-09-19T18:41:12Z,"","Lautstark",0.607,0.817,5,-6.861,0,0.401,0.103,0,0.322,0.902,174.19,4
spotify:track:1Dx8rIZaXzZPvUQRF2j9hB,"Sweet Lady","Tyrese","Tyrese",1998-08-31,290600,63,false,jmlemmon,2020-09-19T18:41:12Z,"r&b,quiet storm","RCA Records Label",0.588,0.522,9,-6.254,0,0.0383,0.233,0,0.24,0.584,66.024,4
spotify:track:7isgyyhGbGSh1AD43hxaHX,"It's Not Right But It's Okay","Ultimate Grammy Collection Contemporary R&B","Whitney Houston",2007-11-27,288493,0,false,jmlemmon,2020-09-19T18:41:12Z,"","Shout! Factory",0.81,0.777,1,-8.075,1,0.0733,0.158,0.00082,0.062,0.556,127.962,4
spotify:track:4mljNnZ2eaXKSbEAOzLlLE,"(God Must Have Spent) A Little More Time On You","'N Sync","*NSYNC",1997-05-26,282960,45,false,jmlemmon,2020-09-19T18:41:12Z,"","RCA Records Label",0.6,0.544,10,-8.863,1,0.0358,0.441,0,0.255,0.32,83.992,4
spotify:track:70L4pGAmYv0pTADrgsIxpI,"Lullaby","Soul's Core","Shawn Mullins",1998-09-15,329866,52,false,jmlemmon,2020-09-19T18:41:12Z,"","Columbia",0.626,0.731,7,-8,1,0.0455,0.0211,0.00231,0.249,0.545,79.971,4
spotify:track:0Zze3tFRSNwL6KllmYjLgZ,"Anywhere","Room 112","112",1998,244415,59,false,jmlemmon,2020-09-19T18:41:12Z,"r&b","Bad Boy Records",0.592,0.499,5,-7.806,1,0.277,0.174,0,0.122,0.863,125.824,4
spotify:track:6Bd9hh3O9DMjm8hws64D0z,"Tell Me It's Real","It's Real","K-Ci & JoJo",1999-01-01,278600,0,false,jmlemmon,2020-09-19T18:41:12Z,"r&b","Digital",0.687,0.532,3,-6.763,1,0.0338,0.214,0,0.124,0.582,134.283,4
spotify:track:7mnGQesk1TzQLzQ9bYWZPR,"She's so High","Tal Bachman","Tal Bachman",1999-02-23,224693,73,false,jmlemmon,2020-09-19T18:41:12Z,"","Columbia",0.537,0.84,9,-4.626,1,0.0363,0.2,0.00000215,0.0998,0.211,124.269,4
spotify:track:4Bza6algEDbY8yrm8qMeg7,"She's All I Ever Had","Ricky Martin","Ricky Martin",1999,295333,44,false,jmlemmon,2020-09-19T18:41:12Z,"latin pop","C2Records/Columbia",0.393,0.765,11,-5.924,1,0.0481,0.0172,0,0.227,0.274,81.088,4
spotify:track:6e8Ou0wiqAzIpWb2eSxll8,"Miami","Big Willie Style","Will Smith",1997-10-03,197560,74,false,jmlemmon,2020-09-19T18:41:12Z,"","Columbia",0.877,0.534,1,-6.178,1,0.15,0.0339,0.0000167,0.0441,0.89,108.17,4
spotify:track:1Nchgvmv9DUrB8X1n442EH,"Hands","Spirit","Jewel",1998,236586,0,false,jmlemmon,2020-09-19T18:41:12Z,"singer-songwriter","Concord Music Group",0.634,0.571,5,-7.757,0,0.0285,0.501,0.00107,0.0938,0.262,127.222,4
spotify:track:28u8fx3Cl3FsYkO3hXKhrI,"Who Dat","Bully (Original Movie Soundtrack)","JT Money",2010-10-11,233747,7,false,jmlemmon,2020-09-19T18:41:12Z,"miami bass,southern hip hop","Vanilla OMP",0.822,0.841,11,-5.695,0,0.228,0.0146,0,0.265,0.425,87.019,4
spotify:track:7n2vETKqnlDt4670aVs5n5,"From This Moment On","Come On Over","Shania Twain;Bryan White",1997,291640,0,false,jmlemmon,2020-09-19T18:41:12Z,"country","Strategic Marketing",0.428,0.514,7,-5.021,1,0.0271,0.382,0,0.186,0.148,135.819,4
spotify:track:0hcW7qPqWWJc8189OaqQvX,"You","Jesse Powell","Jesse Powell;Gerald Albright",1996-01-01,318466,58,false,jmlemmon,2020-09-19T18:41:12Z,"quiet storm,smooth jazz,jazz,cool jazz,jazz funk","Silas",0.722,0.327,0,-9.612,0,0.026,0.299,0.000661,0.0549,0.266,112.249,4
spotify:track:5DwP705ZZWaTQ8olnVtD0b,"If You","Tonight","Silk",1999,337466,56,false,jmlemmon,2020-09-19T18:41:12Z,"quiet storm,new jack swing,r&b","Rhino/Elektra",0.628,0.477,9,-8.77,0,0.0325,0.184,0,0.0726,0.336,99.216,4
spotify:track:61AsTu6vfuLieRBzhjskSy,"Ex-Factor","The Miseducation of Lauryn Hill","Ms. Lauryn Hill",1998-08-25,326533,0,false,jmlemmon,2020-09-19T18:41:12Z,"neo soul","Ruffhouse",0.593,0.619,3,-9.003,0,0.0976,0.118,0,0.484,0.668,80.02,4
spotify:track:6miou5rcSI3TqJWTKizJJI,"Give It To You","Jordan Knight","Jordan Knight",1999-01-01,289760,0,false,jmlemmon,2020-09-19T18:41:12Z,"","Interscope",0.829,0.669,7,-7.449,1,0.0608,0.0547,0,0.0589,0.58,134.86,4
spotify:track:3kI8fSpOQmL5ax63lBOuH3,"Black Balloon","Greatest Hits Volume One - The Singles","The Goo Goo Dolls",2007-11-06,250066,42,false,jmlemmon,2020-09-19T18:41:12Z,"","Warner Records",0.328,0.691,1,-6.154,1,0.0294,0.0674,0.0000336,0.247,0.298,104.242,4
spotify:track:58s4iqgXFzXhBndBkg2AaD,"Spend My Life With You","A Day in the Life","Eric Benét;Kevin ""K.D."" Davis",1999-02-25,276013,57,false,jmlemmon,2020-09-19T18:41:12Z,"neo soul,quiet storm,contemporary r&b","Warner Records",0.583,0.435,8,-8.784,1,0.0386,0.434,0.0000549,0.102,0.292,72.01,4
spotify:track:0OMmiWMwsCNtpQ5aP6fdp9,"These Are The Times","Enter The Dru","Dru Hill",1998-01-01,248400,56,false,jmlemmon,2020-09-19T18:41:12Z,"quiet storm,r&b","Def Jam Recordings",0.718,0.473,9,-9.278,0,0.0267,0.106,0,0.0964,0.384,109.986,4
spotify:track:3FN7JMZaaQ9lSzIaan0YZ1,"I Don't Want To Miss A Thing","I Don't Want To Miss A Thing","Mark Chesnutt",1999-01-01,246226,46,false,jmlemmon,2020-09-19T18:41:12Z,"classic country,country,traditional country,honky tonk","MCA Nashville",0.496,0.47,10,-10.415,1,0.0333,0.0268,0,0.134,0.151,122.094,4
spotify:track:5it4Zopso9OdoirmTqGZA4,"I Do (Cherish You)","The Collection","98º",2002-01-01,225933,0,false,jmlemmon,2020-09-19T18:41:12Z,"","Universal/Mercury",0.573,0.483,8,-7.408,1,0.037,0.61,0,0.0989,0.269,81.002,4
spotify:track:7xoN94HgqWTerSUbG5Hf9O,"Because Of You","The Collection","98º",2002-01-01,296346,0,false,jmlemmon,2020-09-19T18:41:12Z,"","Universal/Mercury",0.732,0.658,0,-6.147,1,0.0269,0.296,0,0.113,0.501,104.503,4
spotify:track:17dJKYDOzbmb30cLXgrWiP,"I Will Remember You - Live","Mirrorball","Sarah McLachlan",1999-04-24,222840,30,false,jmlemmon,2020-09-19T18:41:12Z,"","Arista",0.362,0.404,9,-11.111,1,0.0285,0.637,0.0000664,0.864,0.365,73.437,4
spotify:track:2siv7IrEa2khUf70k7vp49,"Chante's Got A Man","The Best Of Chanté Moore 20th Century Masters The Millennium Collection","Chanté Moore",2004-01-01,264400,24,false,jmlemmon,2020-09-19T18:41:12Z,"quiet storm","Silas",0.747,0.62,6,-6.956,0,0.0608,0.177,0,0.0535,0.517,111.545,4
spotify:track:21fXrzSxu2y51Yqf57QycI,"Happily Ever After","Personal Conversation","Case",1999-01-01,276000,54,true,jmlemmon,2020-09-19T18:41:12Z,"quiet storm,r&b","Def Jam Recordings",0.747,0.609,4,-6.985,0,0.0348,0.138,0,0.105,0.559,120.052,4
spotify:track:65oJfpeYubIP0GRjYR7acK,"My Love Is Your Love","My Love Is Your Love","Whitney Houston",1998-11-17,261573,0,false,jmlemmon,2020-09-19T18:41:12Z,"","Arista",0.77,0.475,7,-9.512,1,0.159,0.0557,0.00000481,0.0607,0.474,82.511,4
spotify:track:0Rv1ICkeAao0Yx85xpJ29k,"All Night Long (feat. P. Diddy)","R&B Hits","Faith Evans;Diddy",2005-10-04,259306,32,false,jmlemmon,2020-09-19T18:41:12Z,"r&b,hip hop,east coast hip hop","Bad Boy Records",0.713,0.779,11,-4.726,0,0.238,0.00946,0,0.0805,0.725,100.404,4
spotify:track:5NrQjJX3SfWlK6bXGVSTHt,"Back That Thang Up","Greatest Hits","JUVENILE;Mannie Fresh;Lil Wayne",2006-01-01,274413,0,false,jmlemmon,2020-09-19T18:41:12Z,"southern hip hop,crunk,new orleans bounce,bounce,rap,hip hop","Universal/Island Def Jam",0.681,0.749,7,-4.867,1,0.287,0.0919,0,0.152,0.499,191.63,4
spotify:track:6Agiwgwq5BtflpNynGYsUv,"Man! I Feel Like A Woman!","Greatest Hits","Shania Twain",2004-01-01,233693,0,false,jmlemmon,2020-09-19T18:41:12Z,"country","Mercury Nashville",0.667,0.752,10,-3.035,1,0.0336,0.477,0,0.0915,0.699,124.979,4
spotify:track:4agp6oHofabdUedr0B1krj,"Steal My Sunshine","You Can't Stop The Bum Rush","LEN",1999-05-25,265533,64,false,jmlemmon,2020-09-19T18:41:12Z,"","Work",0.412,0.829,4,-11.112,1,0.529,0.394,0,0.108,0.677,191.476,4
spotify:track:7ffwRz8lZyDOE4Vj58Lo72,"I Need to Know","Marc Anthony","Marc Anthony",1999-09-28,227706,54,false,jmlemmon,2020-09-19T18:41:12Z,"salsa,merengue,bachata,latin,latin pop","Columbia",0.813,0.949,3,-2.563,0,0.0336,0.486,0.00000975,0.112,0.792,115.061,4
